Station_Number,Station_Name,Longitude,Latitude,wateroffice,link
04NA001,"Harricana (Riviere) 3,1 km en aval du Pont-Route 111 à Amos",-78.10944,48.60056,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Harricana (Riviere) 3,1 km en aval du Pont-Route 111 à Amos"
05AA004,Pincher Creek at Pincher Creek,-113.9477,49.4864,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pincher Creek at Pincher Creek
05AA022,Castle River near Beaver Mines,-114.1444,49.48866,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Castle River near Beaver Mines
05AB019,Lethbridge Northern Irrigation District Canal above Oldman Flume,-113.5769,49.68706,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Lethbridge Northern Irrigation District Canal above Oldman Flume
05AC003,Little Bow River at Carmangay,-113.1182,50.12765,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Bow River at Carmangay
05AC012,Little Bow River below Travers Dam,-112.7228,50.1712,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Bow River below Travers Dam
05AC023,Little Bow River near the mouth,-112.5055,49.89987,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Bow River near the mouth
05AD007,Oldman River near Lethbridge,-112.8629,49.70942,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Oldman River near Lethbridge
05AD013,United Irrigation District Canal near Hill Spring,-113.6332,49.21804,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=United Irrigation District Canal near Hill Spring
05AD017,Mountain View Irrigation District Canal,-113.6889,49.07972,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mountain View Irrigation District Canal
05AD037,Piyami Drain near Picture Butte,-112.7644,49.83062,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Piyami Drain near Picture Butte
05AE016,Pothole Creek at Russell's Ranch,-112.8274,49.56554,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pothole Creek at Russell's Ranch
05AE021,Magrath Irrigation District Canal near Spring Coulee,-113.0552,49.34839,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Magrath Irrigation District Canal near Spring Coulee
05AE026,Canadian St. Mary Canal near Spring Coulee,-113.0435,49.34363,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Canadian St. Mary Canal near Spring Coulee
05AE027,St. Mary River at International Boundary,-113.2996,49.01206,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=St. Mary River at International Boundary
05AE029,St. Mary Canal at St. Mary Crossing,-113.3752,48.94703,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=St. Mary Canal at St. Mary Crossing
05AG003,Expanse Coulee near the mouth,-112.0822,49.98871,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Expanse Coulee near the mouth
05AG006,Oldman River near the mouth,-111.8,49.91889,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Oldman River near the mouth
05AG026,Bountiful Coulee Inflow near Cranford,-112.3161,49.78561,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bountiful Coulee Inflow near Cranford
05AH005,Seven Persons Creek at Medicine Hat,-110.6835,50.02365,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Seven Persons Creek at Medicine Hat
05AJ001,South Saskatchewan River at Medicine Hat,-110.6775,50.04209,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South Saskatchewan River at Medicine Hat
05BC001,Spray River at Banff,-115.5545,51.16018,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Spray River at Banff
05BH004,Bow River at Calgary,-114.0515,51.05027,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bow River at Calgary
05BJ001,Elbow River below Glenmore Dam,-114.0932,51.01279,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Elbow River below Glenmore Dam
05BK001,Fish Creek near Priddis,-114.3268,50.88547,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Fish Creek near Priddis
05BL007,Stimson Creek near Pekisko,-114.167,50.43012,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Stimson Creek near Pekisko
05BL013,Threepoint Creek near Millarville,-114.2787,50.77113,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Threepoint Creek near Millarville
05BL015,Little Bow Canal at High River,-113.8699,50.5831,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Bow Canal at High River
05BL023,Pekisko Creek near Longview,-114.2073,50.47409,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pekisko Creek near Longview
05BL025,Highwood Diversion Canal near Headgates,-113.9899,50.55213,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Highwood Diversion Canal near Headgates
05BM008,Crowfoot Creek near Cluny,-112.763,50.83462,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Crowfoot Creek near Cluny
05BN002,Twelve Mile Creek near Cecil,-111.6654,50.14938,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Twelve Mile Creek near Cecil
05BN006,New West Coulee near the mouth,-112.1049,50.21665,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=New West Coulee near the mouth
05BN008,Bow River Development Drain D near Vauxhall,-112.0476,50.1954,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bow River Development Drain D near Vauxhall
05BN012,Bow River near the mouth,-111.5909,50.04728,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bow River near the mouth
05CA011,Bearberry Creek near Sundre,-114.6631,51.80208,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bearberry Creek near Sundre
05CA012,Fallentimber Creek near Sundre,-114.6545,51.73671,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Fallentimber Creek near Sundre
05CB001,Little Red Deer River near the mouth,-114.1403,52.02824,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Red Deer River near the mouth
05CB002,Little Red Deer River near Water Valley,-114.671,51.51147,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Red Deer River near Water Valley
05CC002,Red Deer River at Red Deer,-113.8173,52.27636,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Red Deer River at Red Deer
05CD902,Parlby Creek near Mirror,-113.1078,52.49389,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Parlby Creek near Mirror
05CE001,Red Deer River at Drumheller,-112.7115,51.46727,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Red Deer River at Drumheller
05CE005,Rosebud River at Redland,-113.0113,51.29354,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rosebud River at Redland
05CG004,Bullpound Creek near Watts,-112.084,51.66211,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bullpound Creek near Watts
05CG007,Alberta Power Limited Cooling Pond outlet,-111.8014,51.42711,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Alberta Power Limited Cooling Pond outlet
05CJ006,Onetree Creek near Patricia,-111.6893,50.73393,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Onetree Creek near Patricia
05CK004,Red Deer River near Bindloss,-110.2995,50.90278,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Red Deer River near Bindloss
05DC006,Ram River near the mouth,-115.4222,52.36859,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ram River near the mouth
05DC011,North Ram River at Forestry Road,-115.9993,52.28296,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=North Ram River at Forestry Road
05DC012,Baptiste River near the mouth,-115.0758,52.66382,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Baptiste River near the mouth
05DF001,North Saskatchewan River at Edmonton,-113.4855,53.53721,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=North Saskatchewan River at Edmonton
05EB902,Pointe-aux-Pins Creek near Ardrossan,-113.1636,53.59944,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pointe-aux-Pins Creek near Ardrossan
05EC002,Waskatenau Creek near Waskatenau,-112.7828,54.12306,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Waskatenau Creek near Waskatenau
05EE005,Stretton Creek near Marwayne,-110.3257,53.44246,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Stretton Creek near Marwayne
05EE006,Vermilion River Tributary near Bruce,-112.0499,53.29409,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Vermilion River Tributary near Bruce
05EF001,North Saskatchewan River near Deer Creek,-109.6179,53.52319,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=North Saskatchewan River near Deer Creek
05EF005,Big Gully Creek near Maidstone,-109.2958,53.24417,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Big Gully Creek near Maidstone
05FA001,Battle River near Ponoka,-113.5814,52.66325,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Battle River near Ponoka
05FC001,Battle River near Forestburg,-112.3417,52.57406,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Battle River near Forestburg
05FE004,Battle River near the Saskatchewan Boundary,-110.0193,52.85644,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Battle River near the Saskatchewan Boundary
05FF003,Cut Knife Creek near Cut Knife,-108.7811,52.755,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Cut Knife Creek near Cut Knife
05GB004,Muddy Lake Inflow near Revenue,-109.0361,52.23056,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Muddy Lake Inflow near Revenue
05GG001,North Saskatchewan River at Prince Albert,-105.7721,53.20344,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=North Saskatchewan River at Prince Albert
05HA003,Bear Creek near Piapot,-109.1063,49.89947,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bear Creek near Piapot
05HA015,Bridge Creek at Gull Lake,-108.4939,50.09333,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bridge Creek at Gull Lake
05HC005,Antelope Creek near Cabri,-108.3815,50.66197,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Antelope Creek near Cabri
05HD036,Swift Current Creek below Rock Creek,-108.4794,49.84444,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Swift Current Creek below Rock Creek
05HD039,Swift Current Creek near Leinan,-107.6586,50.49389,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Swift Current Creek near Leinan
05HG001,South Saskatchewan River at Saskatoon,-106.6443,52.14067,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South Saskatchewan River at Saskatoon
05HG002,Brightwater Creek near Kenaston,-106.5008,51.56231,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Brightwater Creek near Kenaston
05HG021,Inverness Creek near Broderick,-106.8209,51.50408,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Inverness Creek near Broderick
05HH002,Cromarty Creek near Birch Hills,-105.4711,52.95889,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Cromarty Creek near Birch Hills
05JA002,Wood River near Lafleche,-106.6942,49.66861,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Wood River near Lafleche
05JA003,McDonald Creek near McCord,-106.8358,49.43778,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=McDonald Creek near McCord
05JB001,Notukeu Creek near Vanguard,-107.1863,49.91747,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Notukeu Creek near Vanguard
05JB004,Notukeu Creek above Admiral Reservoir,-108.1253,49.70889,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Notukeu Creek above Admiral Reservoir
05JB007,Mosquito Creek near Pambrun,-107.4366,49.97714,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mosquito Creek near Pambrun
05JC004,Rushlake Creek above Highfield Reservoir,-107.4697,50.25306,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rushlake Creek above Highfield Reservoir
05JC007,Flowing Well West Inflow near Flowing Well,-106.9461,50.25111,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Flowing Well West Inflow near Flowing Well
05JE001,Moose Jaw River above Thunder Creek,-105.5303,50.34611,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Moose Jaw River above Thunder Creek
05JE004,Moose Jaw River near Rouleau,-104.9856,50.19139,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Moose Jaw River near Rouleau
05JE006,Moose Jaw River near Burdick,-105.3979,50.40033,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Moose Jaw River near Burdick
05JF001,Qu'Appelle River near Lumsden,-104.8668,50.65047,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Qu'Appelle River near Lumsden
05JF005,Wascana Creek near Lumsden,-104.9098,50.63556,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Wascana Creek near Lumsden
05JF006,Boggy Creek near Lumsden,-104.818,50.58472,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Boggy Creek near Lumsden
05JF011,Cottonwood Creek near Lumsden,-104.9086,50.59056,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Cottonwood Creek near Lumsden
05JF014,Hunter Creek near Richardson,-104.4608,50.38778,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Hunter Creek near Richardson
05JG001,Sandy Creek near Caron,-106.0292,50.4525,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Sandy Creek near Caron
05JG006,Elbow Diversion Canal at Drop Structure,-106.3986,50.97778,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Elbow Diversion Canal at Drop Structure
05JG013,Ridge Creek near Bridgeford,-106.3295,50.95133,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ridge Creek near Bridgeford
05JJ003,Lanigan Creek above Boulder Lake,-105.2381,51.64986,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Lanigan Creek above Boulder Lake
05JJ009,Saline Creek near Nokomis,-105.1031,51.41611,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saline Creek near Nokomis
05JK002,Qu'Appelle River below Craven Dam,-104.7979,50.70653,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Qu'Appelle River below Craven Dam
05JK004,Jumping Deer Creek near Lipton,-103.9016,50.91597,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Jumping Deer Creek near Lipton
05JK007,Qu'Appelle River below Loon Creek,-104.2827,50.78781,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Qu'Appelle River below Loon Creek
05JL005,Pheasant Creek near Abernethy,-103.328,50.73417,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pheasant Creek near Abernethy
05JM001,Qu'Appelle River near Welby,-101.5586,50.49128,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Qu'Appelle River near Welby
05JM010,Ekapo Creek near Marieval,-102.7101,50.53017,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ekapo Creek near Marieval
05JM015,Cutarm Creek near Spy Hill,-101.7429,50.59042,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Cutarm Creek near Spy Hill
05KD003,Saskatchewan River below Tobin Lake,-103.2987,53.70714,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saskatchewan River below Tobin Lake
05KE002,Torch River near Love,-104.1669,53.52028,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Torch River near Love
05KH007,Carrot River near Turnberry,-102.1038,53.61369,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Carrot River near Turnberry
05KJ001,Saskatchewan River at the Pas,-101.2087,53.83806,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saskatchewan River at the Pas
05KL001,Saskatchewan River at Grand Rapids,-99.34889,53.16389,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saskatchewan River at Grand Rapids
05LC001,Red Deer River near Erwood,-102.1951,52.85947,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Red Deer River near Erwood
05LD001,Overflowing River at Overflowing River,-101.1025,53.14294,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Overflowing River at Overflowing River
05LE004,Woody River near Bowsman,-101.1416,52.25969,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Woody River near Bowsman
05LE005,Roaring River near Minitonas,-101.0602,52.15089,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Roaring River near Minitonas
05LE006,Swan River near Minitonas,-101.0608,52.196,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Swan River near Minitonas
05LG004,North Duck River at Cowan,-100.65,52.03133,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=North Duck River at Cowan
05LH005,Waterhen River near Waterhen,-99.54617,51.8485,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Waterhen River near Waterhen
05LJ005,Ochre River at Ochre River,-99.78842,51.05128,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ochre River at Ochre River
05LJ007,Turtle River near Laurier,-99.52675,50.94881,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Turtle River near Laurier
05LJ010,Valley River near Dauphin,-100.0161,51.28214,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Valley River near Dauphin
05LJ012,Vermilion River near Dauphin,-100.0161,51.18747,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Vermilion River near Dauphin
05LJ025,Mossy River below outlet of Dauphin Lake,-99.97108,51.45033,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mossy River below outlet of Dauphin Lake
05LJ027,McKinnon Creek near McCreary,-99.48533,50.8015,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=McKinnon Creek near McCreary
05LJ045,Wilson River near Ashville,-100.3325,51.15614,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Wilson River near Ashville
05LL002,Whitemud River at Westbourne,-98.58406,50.13494,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Whitemud River at Westbourne
05LL005,Whitemud River near Keyes,-99.10997,50.18528,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Whitemud River near Keyes
05LL014,Pine Creek near Melbourne,-99.21439,49.90092,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pine Creek near Melbourne
05LL015,Big Grass River near Glenella,-98.97028,50.50569,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Big Grass River near Glenella
05LL027,Pelican Creek South Tributary near Birnie,-99.47728,50.47693,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pelican Creek South Tributary near Birnie
05LM001,Fairford River near Fairford,-98.71181,51.58733,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Fairford River near Fairford
05LM006,Dauphin River near Dauphin River,-98.32978,52.00195,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Dauphin River near Dauphin River
05MA011,Birch Creek near Elfros,-103.8745,51.74647,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Birch Creek near Elfros
05MA012,Ironspring Creek near Watson,-104.4998,52.05683,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ironspring Creek near Watson
05MA016,Romance Creek near Watson,-104.5539,51.99397,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Romance Creek near Watson
05MA020,Quill Creek near Quill Lake,-104.2518,52.01967,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Quill Creek near Quill Lake
05MA021,Magnusson Creek near Wynyard,-104.2053,51.81422,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Magnusson Creek near Wynyard
05MB001,Yorkton Creek near Ebenezer,-102.5047,51.3805,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Yorkton Creek near Ebenezer
05MB003,Whitesand River near Canora,-102.3698,51.63622,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Whitesand River near Canora
05MC001,Assiniboine River at Sturgis,-102.5469,51.93972,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Assiniboine River at Sturgis
05MC003,Lilian River near Lady Lake,-102.625,52.02278,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Lilian River near Lady Lake
05MD004,Assiniboine River at Kamsack,-101.9166,51.56489,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Assiniboine River at Kamsack
05MD005,Shell River near Inglis,-101.3188,50.96334,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Shell River near Inglis
05MD010,Stony Creek near Kamsack,-101.839,51.38897,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Stony Creek near Kamsack
05ME003,Birdtail Creek near Birtle,-100.9525,50.53473,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Birdtail Creek near Birtle
05ME005,Conjuring Creek near Russell,-101.2992,50.79514,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Conjuring Creek near Russell
05ME006,Assiniboine River near Miniota,-101.036,50.11053,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Assiniboine River near Miniota
05ME007,Smith Creek near Marchwell,-101.5788,50.83283,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Smith Creek near Marchwell
05MF001,Little Saskatchewan River near Minnedosa,-99.90752,50.35881,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Saskatchewan River near Minnedosa
05MG004,Oak River near Rivers,-100.3943,50.02578,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Oak River near Rivers
05MH005,Assiniboine River near Holland,-98.88956,49.69864,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Assiniboine River near Holland
05MH007,Epinette Creek near Carberry,-99.32512,49.74183,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Epinette Creek near Carberry
05MH008,Cypress River near Bruxelles,-98.908,49.44639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Cypress River near Bruxelles
05MH013,Assiniboine River near Brandon,-100.1,49.87058,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Assiniboine River near Brandon
05MJ001,Assiniboine River at Headingley,-97.40528,49.86828,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Assiniboine River at Headingley
05NA003,Long Creek at Western Crossing of International Boundary,-103.3526,49.00008,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Long Creek at Western Crossing of International Boundary
05NA004,Long Creek near Maxim,-103.9561,49.25889,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Long Creek near Maxim
05NA005,Gibson Creek near Radville,-104.3375,49.48417,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Gibson Creek near Radville
05NB001,Long Creek near Estevan,-103.017,49.10208,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Long Creek near Estevan
05NB011,Yellow Grass Ditch near Yellow Grass,-104.0397,49.78639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Yellow Grass Ditch near Yellow Grass
05NB014,Jewel Creek near Goodwater,-103.7119,49.38583,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Jewel Creek near Goodwater
05NB018,Tatagwa Lake Drain near Weyburn,-103.948,49.59986,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Tatagwa Lake Drain near Weyburn
05NB021,Short Creek near Roche Percee,-102.8496,49.03125,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Short Creek near Roche Percee
05NB027,Long Creek near Noonan,-103.0761,48.98111,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Long Creek near Noonan
05ND007,Souris River near Sherwood,-101.9578,48.99,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Souris River near Sherwood
05NF002,Antler River near Melita,-101.0493,49.05739,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Antler River near Melita
05NF006,Lightning Creek near Carnduff,-101.719,49.22106,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Lightning Creek near Carnduff
05NF007,Gainsborough Creek near Lyleton,-101.1829,49.09492,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Gainsborough Creek near Lyleton
05NF010,Antler River near Wauchope,-101.8482,49.58392,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Antler River near Wauchope
05NF012,Souris River near Westhope,-100.9581,48.99639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Souris River near Westhope
05NG001,Souris River at Wawanesa,-99.68156,49.59797,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Souris River at Wawanesa
05NG003,Pipestone Creek near Pipestone,-100.9434,49.59536,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pipestone Creek near Pipestone
05NG021,Souris River at Souris,-100.2459,49.61969,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Souris River at Souris
05NG024,Pipestone Creek near the Saskatchewan Boundary,-101.3978,49.84175,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pipestone Creek near the Saskatchewan Boundary
05OA007,Badger Creek near Cartwright,-99.32567,49.10472,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Badger Creek near Cartwright
05OA010,Pembina River above Lorne Lake,-99.46403,49.26347,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pembina River above Lorne Lake
05OB007,Pembina River near Windygates,-98.27203,49.03053,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pembina River near Windygates
05OB016,Snowflake Creek near Snowflake,-98.6035,49.02031,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Snowflake Creek near Snowflake
05OB021,Mowbray Creek near Mowbray,-98.45379,49.0004,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mowbray Creek near Mowbray
05OB023,Pembina River below Crystal Creek,-99.03447,49.22161,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pembina River below Crystal Creek
05OC001,Red River at Emerson,-97.21504,49.00853,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Red River at Emerson
05OC004,Pembina River at Neche,-97.55667,48.98955,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pembina River at Neche
05OC012,Red River near Ste. Agathe,-97.18555,49.55337,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Red River near Ste. Agathe
05OD001,Roseau River near Dominion City,-96.98445,49.19129,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Roseau River near Dominion City
05OE001,Rat River near Otterburne,-97.009,49.46198,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rat River near Otterburne
05OE004,Rat River near Sundown,-96.28639,49.20941,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rat River near Sundown
05OF014,Shannon Creek near Morris,-97.42247,49.35484,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Shannon Creek near Morris
05OF017,South Tobacco Creek near Miami,-98.24972,49.37933,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South Tobacco Creek near Miami
05OJ008,Netley Creek near Petersfield,-97.04417,50.32722,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Netley Creek near Petersfield
05OJ016,Devils Creek near Libau,-96.71383,50.19505,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Devils Creek near Libau
05PA006,Namakan River at outlet of Lac la Croix,-92.17631,48.38256,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Namakan River at outlet of Lac la Croix
05PB009,Seine River at Sturgeon Falls Generating Station,-92.28472,48.74444,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Seine River at Sturgeon Falls Generating Station
05PB014,Turtle River near Mine Centre,-92.72383,48.85022,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Turtle River near Mine Centre
05PB018,Atikokan River at Atikokan,-91.58408,48.75197,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Atikokan River at Atikokan
